ITEM: TIMESTEP
500000
ITEM: NUMBER OF ATOMS
300
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.1006424162982089e+01
0.0000000000000000e+00 1.1006424162982089e+01
0.0000000000000000e+00 1.1006424162982089e+01
ITEM: ATOMS id type x y z vx vy vz
257 1 2.31442 0.166726 0.0276362 1.81759 -2.77968 1.10455
240 1 7.10576 0.366053 0.685383 1.70909 -2.09363 2.4367
287 1 7.32131 1.30502 0.136852 2.57222 -1.55504 1.71154
227 1 8.94199 0.835082 0.200131 4.67617 -2.12563 2.52632
7 1 6.76374 1.94611 0.57156 4.05693 -0.847025 0.779519
29 1 3.77172 2.57077 0.562109 3.29552 -0.551075 -1.41453
115 1 4.25154 3.21291 0.119175 1.95827 0.443319 0.928312
191 1 8.64353 2.78487 0.539697 2.74436 -1.15874 0.979746
268 1 1.58285 3.97819 0.631064 3.19129 -1.05843 1.04211
127 1 6.27135 5.31828 0.566485 0.653201 -0.203468 0.569678
94 1 8.98627 5.6067 0.420604 0.591605 -2.57338 1.97946
91 1 1.14841 7.96723 0.376602 1.52191 -1.34652 -0.870311
152 1 5.10791 7.86387 0.542709 2.2283 -1.54629 1.63814
174 1 10.5806 8.20687 0.291331 1.20119 -0.635035 1.61171
106 1 5.09198 9.4625 0.4363 2.31571 -2.20478 1.06138
101 1 5.45756 10.9441 0.204758 0.686754 -0.505909 1.00774
5 1 0.529696 0.662225 0.852258 1.99098 0.108547 0.675054
109 1 1.44634 0.186236 0.99848 2.73292 -0.942837 1.94444
217 1 7.89457 0.625833 1.36784 4.4978 -0.445963 -0.244393
65 1 9.05653 0.63695 1.34528 1.11222 0.360739 1.72014
290 1 2.09127 0.707872 1.31294 -1.14837 -0.35188 0.636135
144 1 0.320371 2.1815 1.01782 3.03123 -1.29317 1.38684
289 1 10.9722 2.96713 1.03243 3.18792 -1.23333 3.18641
128 1 4.42437 3.93038 0.887696 1.16115 -1.90736 1.16074
60 1 5.71895 4.0128 1.16274 0.56411 -1.027 1.54643
149 1 7.96191 4.14295 0.771558 2.08208 -2.88783 2.14356
92 1 2.58942 5.29862 1.12912 2.33947 -1.05382 3.22195
218 1 7.54644 5.41167 1.16228 2.77361 -2.24244 2.64995
116 1 10.2024 5.36763 0.737215 3.41713 -0.532211 2.0306
222 1 1.53784 5.98813 1.28171 2.87987 -1.19611 1.15678
259 1 8.71327 6.58897 1.10292 3.0931 0.141529 2.06786
201 1 6.59932 7.87816 1.17332 2.73662 -0.871163 1.00966
72 1 7.97239 7.65366 1.15658 1.4053 -1.61406 1.90675
31 1 10.5969 7.81874 1.08304 2.77268 1.63941 -0.00564393
229 1 0.816439 8.74958 0.756131 2.20729 0.130849 2.34631
32 1 9.18424 8.34945 0.707758 3.09129 -0.976716 1.07483
95 1 2.14116 9.36129 1.1155 1.39293 0.476051 0.929642
244 1 3.07157 9.41058 0.819594 1.55617 -1.5057 0.800114
271 1 7.33298 9.99698 0.903378 3.41708 -0.656948 4.14127
175 1 4.67709 0.365848 1.74673 -0.267546 -0.72448 0.991646
55 1 7.46902 0.662989 2.03528 3.58791 -3.50359 -0.376378
75 1 2.42037 1.89702 1.8744 2.4284 0.309805 0.30668
118 1 4.00837 1.78441 2.0455 3.10032 -2.20517 1.24532
200 1 1.66208 2.57954 1.75158 3.55513 -0.0872185 2.65948
155 1 4.28053 2.78318 1.76416 3.11147 -1.31591 1.49986
59 1 0.654724 3.95005 1.54824 3.41987 -0.612609 2.44272
88 1 1.46302 4.10466 2.05264 1.84003 -1.07122 1.61047
1 1 3.61844 4.96252 1.55829 2.9202 -1.50099 1.65969
160 1 4.93405 4.95759 1.67826 3.27375 -2.11768 -0.238042
277 1 8.27037 5.0587 1.78032 3.47243 -0.941927 0.429093
208 1 0.220841 5.89516 1.64668 0.535151 -0.934456 2.35373
192 1 6.18622 5.5872 1.57894 0.828743 -0.260196 1.81315
13 1 1.60376 6.97833 1.77903 3.76051 -0.970976 0.657697
255 1 0.030698 8.07058 1.96976 3.22449 -1.74174 -0.27483
177 1 1.72956 7.78705 1.4073 2.67865 -3.08326 1.7332
25 1 4.75866 7.94534 1.68791 0.721731 -0.67049 -0.0810958
161 1 5.76596 8.39358 1.54134 2.56414 -1.91794 0.833943
10 1 3.87074 10.13 1.55338 1.88996 -1.10435 2.22909
11 1 0.170297 10.4672 1.67999 1.93043 0.626308 2.00454
239 1 1.58527 10.4662 1.87136 4.69976 -1.36983 0.841281
61 1 6.90694 10.3736 1.54235 1.61619 -0.698495 1.08427
190 1 9.39605 10.6846 1.49496 2.20354 -0.850507 1.45846
252 1 0.103874 0.940373 2.4254 2.84872 -1.12509 3.05911
27 1 1.65971 1.98441 2.60939 2.21793 1.04574 2.57809
156 1 3.0139 1.91663 2.66822 0.877247 -1.06154 3.35494
251 1 7.59547 1.75868 2.57687 1.24062 -0.387623 1.15701
188 1 9.60774 2.05705 2.68892 2.69409 -1.49392 -0.0977977
56 1 2.81054 4.08505 2.6719 2.407 -2.07828 0.202739
142 1 4.12761 4.40533 2.65308 1.57331 0.175058 -0.45694
199 1 5.51519 4.30587 2.50089 1.69101 -1.82137 2.57504
21 1 8.93212 5.26803 2.64993 2.73059 -1.57651 1.8231
39 1 7.48298 5.77863 2.42388 2.47246 -0.721922 1.94452
47 1 10.2014 5.64133 2.14104 3.62958 -2.40403 2.14847
111 1 5.13243 7.03313 2.46396 2.70443 -1.80357 3.43494
256 1 8.53788 6.99065 2.66761 2.34637 -2.607 0.97184
294 1 10.5213 6.93681 2.24373 1.5131 -0.694092 2.20259
228 1 6.58225 7.92268 2.73452 2.17461 1.73775 2.11666
258 1 5.35293 8.64127 2.60019 3.63001 -1.28733 1.88544
253 1 8.60454 8.37462 2.47088 3.05356 -0.534532 0.690754
267 1 1.49488 8.96685 2.17311 1.6552 -0.87446 3.42972
260 1 6.6732 9.07858 2.58819 4.67189 -1.55272 2.45729
241 1 7.7447 9.43707 2.36976 4.04831 -1.20337 2.84386
193 1 10.2657 10.0797 2.22997 1.896 -1.31765 1.15811
183 1 0.406392 10.7281 2.58281 3.20008 -1.62777 1.9392
263 1 8.44605 10.8176 2.46045 2.38346 -1.35641 1.09579
232 1 2.63603 0.14919 3.07171 2.81383 -1.89198 1.09928
43 1 3.7023 0.866748 3.21951 1.52858 -0.910532 2.89012
108 1 6.65173 1.12969 3.24691 2.06756 -0.160851 0.387245
154 1 0.599644 2.41805 3.13831 1.32336 -0.503046 1.12845
18 1 3.61531 3.6045 3.43526 1.54594 0.181739 1.39541
129 1 0.366724 4.26661 2.95138 1.95756 -2.33122 -0.0379634
40 1 5.03977 4.8271 3.4371 3.82846 -0.255074 2.74463
102 1 3.3326 5.82063 2.98963 5.21865 0.601837 1.6254
131 1 5.72342 5.5529 3.37496 2.03924 0.45632 -0.134165
243 1 0.725945 7.39844 2.9167 2.80144 -0.446132 1.21403
51 1 1.94568 6.94075 3.27806 3.56836 -1.68288 2.4378
153 1 10.305 7.05828 3.03694 3.51015 1.12739 -0.326069
15 1 8.75657 8.05333 3.39153 2.73252 -2.52508 1.4391
204 1 1.78198 0.686536 3.9834 2.20159 -1.92632 2.36403
207 1 4.59882 0.351598 3.54872 0.563598 -0.770446 0.369419
140 1 2.63927 0.977366 3.62418 1.96199 -0.16279 1.51454
246 1 3.01987 1.3326 3.96434 2.05126 -2.4827 -0.956482
58 1 2.49599 2.17242 3.90274 2.35424 -0.930492 1.97483
130 1 9.21777 2.13867 3.81209 2.27057 0.306757 0.532853
89 1 4.65618 2.75486 3.49641 2.05819 0.0950651 0.706725
57 1 8.35466 2.77893 3.98397 1.28085 -0.804085 1.32926
69 1 1.47649 3.79116 3.66992 1.57423 -1.33591 1.95935
291 1 10.2178 4.06267 3.933 -0.322877 -1.21441 1.21011
35 1 6.64707 4.37202 3.89617 2.2886 -0.724236 3.28711
34 1 8.71379 4.96241 3.85989 2.79178 -2.2488 2.30733
114 1 9.6026 5.11174 4.02268 2.9024 -1.23254 1.00384
73 1 1.95942 5.82602 3.69687 2.16629 -0.765752 0.00830139
166 1 6.82478 6.72478 3.74624 2.41559 0.299898 2.67277
163 1 7.90504 7.09763 4.01334 2.72258 -1.3764 1.19692
286 1 7.80928 8.20713 3.58043 0.584799 -1.10936 1.45239
238 1 5.98102 8.57906 3.80372 1.86121 -0.00100588 0.697981
78 1 10.054 8.65695 4.07745 2.35998 -1.52732 1.7226
176 1 8.72073 10.7826 3.58323 3.8106 -0.33772 0.210998
182 1 6.33679 0.439644 4.26148 1.19725 -1.39194 0.803525
81 1 5.4687 0.967929 4.44927 3.04901 -0.85293 -0.010542
150 1 0.670712 2.59685 4.19257 1.81955 -1.34485 1.58339
299 1 10.5449 2.39439 4.76658 2.90052 -1.96145 0.44819
117 1 7.64364 3.86975 4.20303 1.11485 -1.8193 3.07878
48 1 4.02397 5.0392 4.72286 1.3868 -1.18564 1.17966
36 1 7.14759 5.37036 4.15801 1.35535 -1.17622 0.870591
42 1 2.74663 5.51508 4.1512 2.14785 -2.01555 1.92449
282 1 9.27116 5.84155 4.75196 2.29123 -1.99705 1.08289
185 1 2.37192 7.21404 4.36433 2.80758 -1.7076 0.904715
215 1 10.1564 7.33362 4.77136 3.85644 0.170797 1.67798
151 1 4.32032 8.01628 4.3282 3.36189 -1.9473 1.09908
134 1 0.937002 0.224592 5.1932 2.99761 -1.59396 0.468198
230 1 7.19378 0.195339 5.4796 3.33263 -0.425014 1.0382
225 1 0.687935 1.30659 5.19745 1.52994 -0.399471 1.78955
19 1 7.89766 0.997796 5.15544 2.26476 -1.18221 3.7552
68 1 9.55818 0.708808 4.89534 3.28097 -0.055915 0.805134
41 1 3.35427 1.51559 5.21511 2.81219 -1.24959 2.08024
96 1 8.11995 2.19294 5.41489 2.2428 -1.17845 1.40648
133 1 6.06617 3.27156 5.34771 2.69921 -1.74178 -0.168071
30 1 6.91094 3.03516 5.48903 2.10289 -1.36397 1.03301
23 1 8.31659 3.55841 4.94487 3.30225 -1.44522 2.09756
71 1 0.27763 4.25785 5.30966 2.37582 -1.12419 2.33009
168 1 1.74059 4.66084 5.08572 3.02904 -0.354407 0.675255
170 1 4.5666 4.52966 5.41336 2.60762 -0.120772 -0.322553
181 1 7.85483 4.39693 5.27108 1.8342 -1.19252 1.6812
132 1 10.0541 5.22167 5.43635 0.576944 -1.06529 1.68467
264 1 3.42269 6.062 5.43157 2.09174 -0.287259 2.79138
8 1 4.54851 5.88554 5.20614 2.84111 -2.67984 2.26585
110 1 0.929856 6.99735 5.0262 3.03891 0.133765 1.43953
234 1 7.39533 7.14287 4.9006 2.46753 -0.200103 1.81908
198 1 0.187566 7.94634 5.01267 3.00881 -1.70983 1.79917
209 1 9.38718 8.02137 4.94362 4.17012 -0.56218 1.19698
76 1 4.73919 9.20624 5.09216 4.09424 -0.69469 1.85829
297 1 2.42742 10.4082 5.45807 2.70715 -2.17286 0.771577
24 1 4.12535 0.0320219 5.93226 2.44817 -1.46076 0.405863
269 1 2.26328 1.0749 5.85613 1.81355 -2.64274 2.82499
172 1 10.5559 1.35738 5.74045 2.89109 0.469213 2.2638
293 1 1.30732 2.45118 5.86046 2.3191 -0.517708 1.26766
180 1 0.521239 2.97709 5.66745 3.06067 -1.07519 0.952611
82 1 8.91713 3.42413 5.60287 3.56651 -1.80062 0.603865
104 1 7.4855 3.80988 6.05717 1.92718 -0.129192 0.894885
276 1 2.62795 5.4112 5.58924 1.33775 0.411454 2.08433
80 1 7.63996 4.94884 5.84626 2.12342 -1.17791 1.30371
85 1 6.84424 7.47143 5.84824 3.61434 -1.04121 2.59043
248 1 9.3725 6.98832 6.15289 2.54832 -2.42911 -0.0633725
226 1 3.27118 7.78639 5.50919 2.11423 -1.65374 0.892095
99 1 9.09571 9.14866 6.18815 2.34386 -1.47243 0.0689761
250 1 7.82625 10.0386 5.57348 2.62652 -2.29468 2.06885
79 1 10.9764 9.90188 5.64816 1.72967 -2.04918 1.41945
103 1 10.216 10.4245 5.94661 1.99361 -2.1567 1.16983
105 1 3.54471 0.671056 6.27017 2.03969 -2.03416 -0.458149
275 1 7.2608 1.64407 6.60206 2.29678 -1.59712 0.12733
195 1 9.0966 2.51373 6.30447 1.65896 -2.08693 1.2044
12 1 5.01059 2.805 6.52317 2.20085 -1.66126 1.68394
206 1 5.914 2.92247 6.21909 3.54629 -0.365062 2.72627
122 1 2.58498 4.03092 6.23268 2.44554 0.306649 2.40785
210 1 9.45259 3.90927 6.33253 4.02376 -0.0502155 1.65387
26 1 10.9106 4.44737 6.78593 3.61249 -2.60933 0.551241
233 1 9.87144 4.96964 6.72653 2.95087 0.174847 -0.090981
64 1 5.3031 5.81384 6.49641 3.119 -1.18022 1.88792
295 1 5.64662 7.78652 6.53386 0.797802 -1.07032 2.02169
119 1 0.952282 9.06694 6.33562 1.76212 -1.89394 0.975195
298 1 2.41463 9.03495 6.49102 1.44267 -0.432587 -0.509999
123 1 8.61437 9.96975 6.33187 1.91435 -1.6115 0.697928
272 1 1.94571 10.5049 6.29573 2.57854 1.23088 1.20014
265 1 4.68203 0.165455 7.03129 2.96939 -1.76939 1.97286
254 1 5.31062 1.20735 7.12423 2.35373 -1.20598 1.53464
220 1 9.09585 0.773167 6.94033 3.36953 0.0354638 0.863223
70 1 8.01599 1.85838 7.21418 3.38021 -2.11844 2.29787
165 1 10.7505 2.45647 7.21918 2.89309 -0.535689 0.633804
249 1 6.34646 3.38906 7.48034 1.9629 -1.11011 2.07086
90 1 2.94674 4.10986 7.41082 2.38762 -0.263395 1.72669
242 1 7.27782 3.84336 7.14026 3.63796 -2.00804 1.76452
53 1 3.31629 4.92393 7.08249 2.46999 -0.736453 1.96958
221 1 2.86962 5.71291 7.25091 3.59727 -0.229529 1.24243
145 1 5.3136 6.14593 7.43143 3.6021 -2.49553 1.25489
186 1 0.132057 6.37165 7.08031 1.74311 0.103235 1.11264
212 1 4.68718 7.36962 6.9865 1.32801 -1.86004 2.05689
74 1 1.04143 7.6769 7.06666 2.99224 -1.37645 0.866963
38 1 7.09508 7.59428 7.30797 1.66915 -0.897433 0.7986
83 1 9.10695 8.31677 7.31163 2.48998 -2.49365 0.568805
